2004.027,Print,"Gottlieb, Adolph",Crimson Ground,"Gottlieb, Adolph Crimson Ground Graphic Arts, Screenprint 1972","Medford, Ballou Hall, 1 The Green, 2nd Fl",Dr. Al and Carol Rosenthal,1972
2004.028,Print,"Calder, Alexander","Untitled (red, yellow, orange, blue an black abstract design)","Calder, Alexander Untitled (red, yellow, orange, blue an black abstract design) Graphic Arts, lithograph not dated","Medford, Ballou Hall, 1 The Green, 2nd Fl",Dr. Al and Carol Rosenthal,not dated
2004.029,Print,"Vasarely, Victor",Untitled (printed in red and green) Edition # 12/100,"Vasarely, Victor Untitled (printed in red and green) Edition # 12/100 Graphic Arts, silkscreen not dated","Medford, Tisch Library, 35 Professors Row",Dr. Al and Carol Rosenthal,not dated
2004.031,Print,"Porter, Fairfield",Isle au Haut,"Porter, Fairfield Isle au Haut Graphic Arts, color lithograph, edition no. 13/100 1974-5","Medford, Ballou Hall, 1 The Green, 3rd Fl",Dr. Al and Carol Rosenthal,1974-5
<<<<<<< HEAD
2004.032,Print,"Cocteau, Jean",Through Natures Window Edition # 21/40,"Cocteau, Jean Through Natures Window Edition # 21/40 Lithograph not dated","Boston, Medical School, 75 Kneeland St., 9th Floor",Dr. Al and Carol Rosenthal,not dated
=======
2004.032,Print,"Cocteau, Jean",Through Natureis Window Edition # 21/40,"Cocteau, Jean Through Natureis Window Edition # 21/40 Lithograph not dated","Boston, Medical School, 75 Kneeland St., 9th Floor",Dr. Al and Carol Rosenthal,not dated
>>>>>>> 5e119d9936297da619bbfc6e90119ced8f5fdf51
2004.042,Painting,"Davie, Alan",Homage to Caribs No. 41,"Alan Davie Homage to Caribs No. 41, 1976 oil on canvas","Medford, Aidekman Art Center, 15 South Campus Rd.","Skinner, Dorothy M. and John S. Cook",1976
2005.002,Print,"Rosenquist, James",Sister Shrieks,"James Rosenquist Sister Shrieks (36/39), 1987 Lithograph, monoprint, and collage","Medford, Granoff Music Bldg., 20 Talbot Ave.","Lipsett, James",1987
2005.01,Print,"Calder, Alexander",Untitled,"Calder, Alexander Untitled Lithograph, 124/125","Medford, Univ. Advancement, 80 George St.","Aidekman-Kaye, Shirley",
2006.002,"Print, Photographic","Baril, Tom",Chrysler Building,"Baril, Tom Tom Baril Chrysler Building, 1995 Toned gelatin silver print; Published by Double Elephant Editions, 2004","Medford, Anderson Hall, 200 College Ave.","Targoff, Michael",
2006.006,"Print, Photographic","Baril, Tom",Taughannock Falls #2,"Baril, Tom Tom Baril Taughannock Falls #2, 1997/2004 Toned gelatin silver print; Published by Double Elephant Editions","Medford, Anderson Hall, 200 College Ave.","Targoff, Michael",
2009.022,Drawing,"Hernandez, Robert",Untitled,"Robert Hernandez American (b.1978) Untitled, 2008 Archival ink, marker, white sharpie marker, and pencil, on a birch ply wood surface","Medford, Aidekman Art Center, 15 South Campus Rd.",Kenneth Aidekman,2008
AI 00080,Painting,"Kepes, Gyorgy",Untitled,Gyorgy Kepes Untitled (abstract design in blues and greens) acrylic with sand on canvas,"Medford, Aidekman Art Center, 15 South Campus Rd.","Purchase from Saidenberg Gallery, N.Y., N. Y.",
AI 00090,Sculpture,"Hennessey, James",Samurai Warrior,James Hennessey Samurai Warrior cast bronze with green patina 1965,"Medford, Aidekman Art Center, 15 South Campus Rd.",,1965
AI 01530,Painting,"Ballou, Giddings Hyde",Portrait of Hosea Ballou II,Giddings Hyde Ballou Portrait of Hosea Ballou II oil on canvas 19th century Bust portrait of a balding man wearing black suit.,"Medford, Ballou Hall, 1 The Green, 3rd Fl",,19th century
AI 01600 b,Print,"Walter, A.B.",The Rev Hosea Ballou,"Walter, A.B. The Rev Hosea Ballou Graphic Arts, print of an engraving","Medford, Aidekman Art Center, 15 South Campus Rd.",,
AI 01700,Painting,"Champney, Benjamin (attributed)",Untitled (Ballou Hall on the Hill),"Benjamin Champney, attributed Untitled (Ballou Hall on the Hill), c.1860 oil on board Ballou Hall and possibly Packard Hall centered in composition atop green hill with trees. Both buildings silhouetted against blue sky with clouds. Small white building at end of road, left side.","Medford, Ballou Hall, 1 The Green, 2nd Fl",Thomas O. Marvin,c.1860
<<<<<<< HEAD
AI 08000,Painting,"De Viva, Tommaso",Coriolanus,Tommaso De Viva Coriolanus oil on canvas,Fine Arts Enterprises,"Gift of Dr. and Mrs. Anthony J. Guzezetta, M. 18",
=======
AI 08000,Painting,"De Viva, Tommaso",Coriolanus,Tommaso De Viva Coriolanus oil on canvas,Fine Arts Enterprises,"Gift of Dr. and Mrs. Anthony J. Guzezetta, M. e18",
>>>>>>> 5e119d9936297da619bbfc6e90119ced8f5fdf51
AI 14700.3,Print,"Morisot, Berthe",Untitled (Landscape with Boat),"Morisot, Berthe Untitled (Landscape with Boat) Graphic Arts, drypoint 1888-90","Medford, Aidekman Art Center, 15 South Campus Rd.",Dr. Maurice S. Segal,1888-90
AI 27790,Painting,"Custer, Edward L.",Landscape of the Town of Munchen,Edward L. Custer Landscape of the Town of Munchen oil on canvas 1871,Fine Arts Enterprises,Estate of Andrew R. Winslow,1871
AI 32000,Drawing,"Baskin, Leonard",Pan Hermes,"Baskin, Leonard Pan Hermes Graphic Arts, ink and wash on paper 1965","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of the artist,1965
AI 41500,Painting,"Sargent, John Singer",Portrait of Dr. Morton Prince,"Sargent, John Singer Portrait of Dr. Morton Prince Painting, oil on canvas c.1895","Medford, Gifford House, 161 Packard Ave.",Gift of Hanks Estate,c.1895
AI 45000,Sculpture,"Rodin, Auguste",Despair,"Rodin, Auguste Despair Sculpture, bronze with green patina 1890","Medford, Gifford House, 161 Packard Ave.",Gift of Mr. and Mrs. Carl J. Gilbert,1890
AI 52000,Painting,Unknown artist,Portrait of Charles Tufts,Unknown artist Portrait of Charles Tufts oil on panel 19th century,"Medford, Aidekman Art Center, 15 South Campus Rd.",,19th century
AI 52010,Painting,"Harrington, Sylvester",Portrait of Charles Tufts,Sylvester Harrington Portrait of Charles Tufts oil on panel 1839,"Medford, Aidekman Art Center, 15 South Campus Rd.",Tufts Alumni Council,1839
<<<<<<< HEAD
AI 52505,Print,"Stuart and Rawson, Frederick T. and Albert Leighton",Tufts College,"Stuart and Rawson, Frederick T. and Albert Leighton Tufts College Graphic Arts, engraving reproduced in book The History of Medford , by Charles Brooks","Medford, Tisch Library, 35 Professors Row",,
=======
AI 52505,Print,"Stuart and Rawson, Frederick T. and Albert Leighton",Tuftis College,"Stuart and Rawson, Frederick T. and Albert Leighton Tuftis College Graphic Arts, engraving reproduced in book The History of Medford , by Charles Brooks","Medford, Tisch Library, 35 Professors Row",,
>>>>>>> 5e119d9936297da619bbfc6e90119ced8f5fdf51
AI 53300,Painting,"Frost, George Albert",Tufts College in 1888,George Albert Frost Tufts College in 1888 oil on canvas Green landscape with rocky terrain in foreground. Fence-lined road in middleground leading into background. Tufts campus buildings visible along skyline. Figures between trees on left side differentiate this work from Frost\'s View of Tuft College in 1892 (1986.1).,"Medford, Ballou Hall, 1 The Green, 2nd Fl",Thomas O. Marvin,1893
AI 53900,Painting,Unknown,Portrait of Hannah Robinson Tufts,Unknown artist Portr
AI 70198,Print,"Marsh, Reginald","Switch Engines, Erie Yards, Jersey City","Marsh, Reginald Switch Engines, Erie Yards, Jersey City Graphic Arts, lithograph 1947","Medford, Aidekman Art Center, 15 South Campus Rd.",,1947
AI 70239,Print,"Sommer, William",The Sunday Boy,"Sommer, William The Sunday Boy Graphic Arts, lithograph","Medford, Aidekman Art Center, 15 South Campus Rd.",,
AI 70252,Print,"Smillie, James David",Rough Sport in the Yosemite ( a Fragment),"Smillie, James David Rough Sport in the Yosemite ( a Fragment) Graphic Arts, engraving 11/1885","Medford, Aidekman Art Center, 15 South Campus Rd.",,11/1885
AI 70253,Print,"Millet, Jean Francois",Les Becheurs,"Millet, Jean Francois Les Becheurs Graphic Arts, etching","Medford, Aidekman Art Center, 15 South Campus Rd.",,
AI 70254,Print,"Hunt, William Morris",Untitled,"Hunt, William Morris Untitled Graphic Arts, lithograph","Medford, Aidekman Art Center, 15 South Campus Rd.",,
AI 70255,Drawing,Canedo,Untitled (Nude Woman),"Canedo Untitled (Nude Woman) Graphic Arts, terracotta conte on paper","Medford, Aidekman Art Center, 15 South Campus Rd.",Mr. Lawrence Schumann,,
1979.1.3.8,"Print, Photographic","Evans, Walker","Kitchen Wall, Alabama, Farmstead, 1936","Evans, Walker Kitchen Wall, Alabama, Farmstead, 1936 Photography, black and white silver prints on Kodak Polycontrast Rapid paper; photos mounted, within plate mark, on hand-made, all-cotton, 300 lb Fabriano classico paper 1936","Medford, Aidekman Art Center, 15 South Campus Rd.",Mr. & Mrs. Nathan Gantcher,1936
1979.1.3.9,"Print, Photographic","Evans, Walker","Portrait of James Agee, 1937","Evans, Walker Portrait of James Agee, 1937 Photography, black and white silver print 1937","Medford, Aidekman Art Center, 15 South Campus Rd.",Mr. & Mrs. Nathan Gantcher,1937
1979.1.3.10,"Print, Photographic","Evans, Walker","Doorway, 204 West 13th Street, New York City, around 1931","Evans, Walker Doorway, 204 West 13th Street, New York City, around 1931 Photography, black and white silver prints on Kodak Polycontrast Rapid paper; photos mounted, within plate mark, on hand-made, all-cotton, 300 lb Fabriano classico paper 1931","Medford, Aidekman Art Center, 15 South Campus Rd.",Mr. & Mrs. Nathan Gantcher,1931
1979.1.3.11,"Print, Photographic","Evans, Walker","Lunchroom Buddies, New York City, 1931","Evans, Walker Lunchroom Buddies, New York City, 1931 Photography, black and white silver prints 1931","Medford, Eaton Hall, 5 The Green",Mr. & Mrs. Nathan Gantcher,1931
1979.1.3.12,"Print, Photographic","Evans, Walker","Stamped Tin Relic, New York, 1930","Evans, Walker Stamped Tin Relic, New York, 1930 Photography, black and white silver print on Kodak Polycontrast Rapid paper; photos mounted, within plate mark, on hand-made, all-cotton, 300 lb Fabriano classico paper 1931","Medford, Aidekman Art Center, 15 South Campus Rd.",Mr. & Mrs. Nathan Gantcher,1931
1979.1.3.13,"Print, Photographic","Evans, Walker","Tin False Front Building, Moundville, Alabama, 1936","Evans, Walker Tin False Front Building, Moundville, Alabama, 1936 Photography, black and white silver prints on Kodak Polycontrast Rapid paper; photos mounted, within plate mark, on hand-made, all-cotton, 300 lb Fabriano classico paper 1936","Medford, Eaton Hall, 5 The Green",Mr. & Mrs. Nathan Gantcher,1936
<<<<<<< HEAD
1979.1.3.14,"Print, Photographic","Evans, Walker","Ruin of Tabby (Shell) Construction, St. Marys, Georgia, 1936","Evans, Walker Ruin of Tabby (Shell) Construction, St. Marys, Georgia, 1936 Photography, black and white silver prints on Kodak Polycontrast Rapid paper; photos mounted, within plate mark, on hand-made, all-cotton, 300 lb Fabriano classico paper 1936","Boston, Medical School, 75 Kneeland St., 9th Floor",Mr. & Mrs. Nathan Gantcher,1936
=======
1979.1.3.14,"Print, Photographic","Evans, Walker","Ruin of Tabby (Shell) Construction, St. Maryis, Georgia, 1936","Evans, Walker Ruin of Tabby (Shell) Construction, St. Maryis, Georgia, 1936 Photography, black and white silver prints on Kodak Polycontrast Rapid paper; photos mounted, within plate mark, on hand-made, all-cotton, 300 lb Fabriano classico paper 1936","Boston, Medical School, 75 Kneeland St., 9th Floor",Mr. & Mrs. Nathan Gantcher,1936
>>>>>>> 5e119d9936297da619bbfc6e90119ced8f5fdf51
1979.1.3.15,"Print, Photographic","Evans, Walker","Dock Workers, Havana, 1932","Evans, Walker Dock Workers, Havana, 1932 Photography, black and white silver print on Kodak Polycontrast Rapid paper; photos mounted, within plate mark, on hand-made, all-cotton, 300 lb Fabriano classico paper 1932","Medford, Aidekman Art Center, 15 South Campus Rd.",Mr. & Mrs. Nathan Gantcher,1932
1980.5,Print,"Warhol, Andy",Kimiko Powers,"Warhol, Andy Kimiko Powers Graphic Arts, color silk screen on canvas 1972","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Mr. & Mrs. David B. Slater,1972
1980.7.1.1,"Print, Photographic","Bravo, Manuel Alvarez",Parabola Optica,"Bravo, Manuel Alvarez Parabola Optica Photography 1931","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Mr. and Mrs. Nathan Gantcher,1931
1980.7.1.2,"Print, Photographic","Bravo, Manuel Alvarez",El Sistema Nervioso del Gran Simpatico (greater sympathetic nervous system),"Bravo, Manuel Alvarez El Sistema Nervioso del Gran Simpatico (greater sympathetic nervous system) Photography 1929","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Mr. and Mrs. Nathan Gantcher,1929
1980.7.1.3,"Print, Photographic","Bravo, Manuel Alvarez",La Buena Fama Durmiendo (Good Reputation Sleeping),"Bravo, Manuel Alvarez La Buena Fama Durmiendo (Good Reputation Sleeping) Photography 1938","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Mr. and Mrs. Nathan Gantcher,1938
1980.7.1.4,"Print, Photographic","Bravo, Manuel Alvarez",El Eclipse (Sabanas),"Bravo, Manuel Alvarez El Eclipse (Sabanas) Photography 1933","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Mr. and Mrs. Nathan Gantcher,1933
1980.7.1.5,"Print, Photographic","Bravo, Manuel Alvarez",El Ensuena (The Daydream),"Bravo, Manuel Alvarez El Ensuena (The Daydream) Photography 1931","Boston, Medical School, 75 Kneeland St., 9th Floor",Gift of Mr. and Mrs. Nathan Gantcher,1931
1980.7.1.6,"Print, Photographic","Bravo, Manuel Alvarez",Un Poco Alegre y Graciosa (Somewhat Gay and Graceful),"Bravo, Manuel Alvarez Un Poco Alegre y Graciosa (Somewhat Gay and Graceful) Photography 1942","Boston, Medical School, 75 Kneeland St., 9th Floor",Gift of Mr. and Mrs. Nathan Gantcher,1942
1980.7.1.7,"Print, Photographic","Bravo, Manuel Alvarez",Sed Publica (Public Thirst),Manuel Alvarez Bravo Sed Publica (Public Thirst) Silver gelatin print 1934,"Boston, Medical School, 75 Kneeland St., 9th Floor",Gift of Mr. and Mrs. Nathan Gantcher,1934
1980.7.1.8,"Print, Photographic","Bravo, Manuel Alvarez",La Quema Tres (Kiln Number Three),"Bravo, Manuel Alvarez La Quema Tres (Kiln Number Three) Photography 1957","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Mr. and Mrs. Nathan Gantcher,1957
1980.7.3.1,"Print, Photographic","Evans, Walker","Saratoga Springs, New York, 1931","Evans, Walker Saratoga Springs, New York, 1931 Photography, black and white silver print on Kodak Polycontrast Rapid paper; photos mounted, within plate mark, on hand-made, all-cotton, 300 lb Fabriano classico paper 1931","Medford, Ballou Hall, 1 The Green, 3rd Fl",Mr. & Mrs. Nathan Gantcher,1931
1980.7.3.1-7,"Print, Photographic","Evans, Walker",Walker Evans: Selected Photographs,"Evans, Walker Walker Evans: Selected Photographs Photography, portfolio of 15; black and white silver prints; printed on Kodak Polycontrast Rapid paper 1930s","Medford, Aidekman Art Center, 15 South Campus Rd.",Mr. & Mrs. Nathan Gantcher,1930s
1980.7.3.2,"Print, Photographic","Evans, Walker","Maine Pump, 1933","Evans, Walker Maine Pump, 1933 Photography, black and white silver prints on Kodak Polycontrast Rapid paper 1933","Medford, Aidekman Art Center, 15 South Campus Rd.",Mr. & Mrs. Nathan Gantcher,1933
1980.7.3.3,"Print, Photographic","Evans, Walker","Breakfast Room at Belle Grove Plantation, White Chapel, Louisiana, 1935","Evans, Walker Breakfast Room at Belle Grove Plantation, White Chapel, Louisiana, 1935 Photography, black and white silver prints on Kodak Polycontrast Rapid paper 1935","Medford, Ballou Hall, 1 The Green, 3rd Fl",Mr. & Mrs. Nathan Gantcher,1935
1980.7.3.4,"Print, Photographic","Evans, Walker","Minstrel Poster, Alabama, 1936","Evans, Walker Minstrel Poster, Alabama, 1936 Photography, black and white silver prints 1936","Medford, Aidekman Art Center, 15 South Campus Rd.",Mr. & Mrs. Nathan Gantcher,1936
1980.7.3.5,"Print, Photographic","Evans, Walker",Shoe Shine Sign in Southern Town,"Evans, Walker Shoe Shine Sign in Southern Town Photography, black and white silver print 1936","Medford, Packard Hall, 4 The Green",Mr. & Mrs. Nathan Gantcher,1936
1980.7.3.6,"Print, Photographic","Evans, Walker","Main Street, Ossining, New York, 1932","Evans, Walker Main Street, Ossining, New York, 1932 Photography, black and white silver prints on Kodak Polycontrast Rapid paper 1932","Medford, Aidekman Art Center, 15 South Campus Rd.",Mr. & Mrs. Nathan Gantcher,1932
1980.7.3.7,"Print, Photographic","Evans, Walker","Penny Picture Display, Savannah, 1936","Evans, Walker Penny Picture Display, Savannah, 1936 Photography, black and white silver prints on Kodak Polycontrast Rapid paper 1936","Medford, Aidekman Art Center, 15 South Campus Rd.",Mr. & Mrs. Nathan Gantcher,1936
1980.7.4.5,"Print, Photographic","Friedlander, Lee","Plane over Bull - Kansasa City, Missouri, 1965","Friedlander, Lee Plane over Bull - Kansasa City, Missouri, 1965 Photography,black and white selenium toned prints; printed on Dupont Veralure (VLTW); mounted on 615 GSM Imperial 300 lb. hand made paper 1965","Medford, Aidekman Art Center, 15 South Campus Rd.",Mr. & Mrs. Nathan Gantcher,1965
<<<<<<< HEAD
1981.1.13,"Print, Photographic","Fink, Larry","Parsons School of Design, Costume Party, 1972","Fink, Larry Parsons School of Design, Costume Party, 1972 Photography, portfolio of 15 black and white printed on Portriga Rapid Agfa paper; overmatted with 4-ply 100% rag archival board 1972","Medford, Aidekman Art Center, 15 South Campus Rd.",Mr. & Mrs. Nathan Gantcher,1972
=======
1981.1.13,"Print, Photographic","Fink, Larry","Parsonsi School of Design, Costume Party, 1972","Fink, Larry Parsonsi School of Design, Costume Party, 1972 Photography, portfolio of 15 black and white printed on Portriga Rapid Agfa paper; overmatted with 4-ply 100% rag archival board 1972","Medford, Aidekman Art Center, 15 South Campus Rd.",Mr. & Mrs. Nathan Gantcher,1972
>>>>>>> 5e119d9936297da619bbfc6e90119ced8f5fdf51
1981.1.15,"Print, Photographic","Fink, Larry","Lovers in a Doorway - Houston, Tx. 1959","Fink, Larry Lovers in a Doorway - Houston, Tx. 1959 Photography, portfolio of 15 black and white printed on Portriga Rapid Agfa paper; overmatted with 4-ply 100% rag archival board 1959","Medford, Aidekman Art Center, 15 South Campus Rd.",Mr. & Mrs. Nathan Gantcher,1959
1981.4.5a&b,Print,"Albers, Josef",Formulation: Articulation,"Albers, Josef Formulation: Articulation Graphic Arts, silkscreen on paper 1972","Medford, Gifford House, 161 Packard Ave.",Mr. A. Charles Miller,1972
1981.4.42a&b,Print,"Albers, Josef",Formulation: Articulation,"Albers, Josef Formulation: Articulation Graphic Arts, silkscreen on paper 1972","Medford, Gifford House, 161 Packard Ave.",Mr. A. Charles Miller,1972
1981.4.47a&b,Print,"Albers, Josef",Formulation: Articulation,"Albers, Josef Formulation: Articulation Graphic Arts, silkscreen on paper 1972","Medford, Aidekman Art Center, 15 South Campus Rd.",Mr. A. Charles Miller,1972
1981.4.62a&b,Print,"Albers, Josef",Formulation: Articulation,"Albers, Josef Formulation: Articulation Graphic Arts, silkscreen on paper 1972","Medford, Aidekman Art Center, 15 South Campus Rd.",Mr. A. Charles Miller,1972
1982.1,Painting,"Mulhaupt, Frederick John",Boats on the Seine,Frederick John Mulhaupt Boats on the Seine oil on wood panel 1908,"Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Mr. and Mrs. Richard P. Lasser,1908
1982.2.1,Print,"Sato, Masaaki",Subway No. 24,"Sato, Masaaki Subway No. 24 Graphic Arts, silkscreen 1978","Medford, Dowling Hall, 419 Boston Ave.",,1978
1982.5.1,Jug (Lekythos),Unknown,Greek Lekythos,"Unknown Greek Lekythos Sculpture, Pentelic marble probably c. 2nd quarter of 4th c. B.C.","Medford, Tisch Library, 35 Professors Row",Ella Brummer,probably c. 2nd quarter of 4th c. B.C.
1982.6.2.4,"Print, Photographic","Lyon, Danny",Route 12 Wisconsin 1963,Danny Lyon Route 12 Wisconsin 1963 Silver gelatin print pub. 1979,"Medford, Aidekman Art Center, 15 South Campus Rd.",Dr. Daniel Schuman,pub. 1979
1982.6.2.9,"Print, Photographic","Lyon, Danny","Sparky and Cowboy, Schereville, Indiana, 1965-66","Danny Lyon Sparky and Cowboy, Schereville, Indiana, 1965-66 Photography, black and white silver prints pub. 1979","Medford, Aidekman Art Center, 15 South Campus Rd.",Dr. Daniel Schuman,pub. 1979
1982.7.1,"Print, Photographic","Boubat, Edouard","Petite Fille aux Feuilles Mortes, Paris","Boubat, Edouard Petite Fille aux Feuilles Mortes, Paris Photography, black and white silver print 1947","Medford, Aidekman Art Center, 15 South Campus Rd.",Mr. Arnold Goldbaum and Mr. Marc Green,1947
1982.7.8,"Print, Photographic","Boubat, Edouard","Lella, Bretagne, 1948","Boubat, Edouard Lella, Bretagne, 1948 Photography, black and white silver print 1948","Medford, Tisch Library, 35 Professors Row",Gift of Mr. Arnold Goldbaum,1948
<<<<<<< HEAD
1982.8.1.2,"Print, Photographic","Bravo, Manuel Alvarez",Tramps Puesta (Set Trap),"Bravo, Manuel Alvarez Trampa Puesta (Set Trap) Photography 1930s","Medford, Ballou Hall, 1 The Green, 2nd Fl",Gift of Mr. and Mrs. Nathan Gantcher,1930s
=======
1982.8.1.2,"Print, Photographic","Bravo, Manuel Alvarez",Tramps Puesta (Set Trap),"Bravo, Manuel Alvarez Trampa Puesta (Set Trap) Photography 1930is","Medford, Ballou Hall, 1 The Green, 2nd Fl",Gift of Mr. and Mrs. Nathan Gantcher,1930is
>>>>>>> 5e119d9936297da619bbfc6e90119ced8f5fdf51
1982.8.1.3,"Print, Photographic","Bravo, Manuel Alvarez",Los Agachados (The Crouched Ones),"Bravo, Manuel Alvarez Los Agachados (The Crouched Ones) Silver gelatin print 1934","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Mr. and Mrs. Nathan Gantcher,1934
1982.8.1.4,"Print, Photographic","Bravo, Manuel Alvarez",Barda de Panteon (Cemetary Wall),Manuel Alvarez Bravo Barda de Panteon (Cemetary Wall) silver gelatin print 1964,"Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Mr. and Mrs. Nathan Gantcher,1964
1982.8.1.5,"Print, Photographic","Bravo, Manuel Alvarez","Obrero en Huelga, Asesinado (Striking Worker, Assassinated)","Manuel Alvarez Bravo Obrero en Huelga, Asesinado (Striking Worker, Assassinated) Silver gelatin print 1934","Medford, Aidekman Art Center, 15 South Campus Rd.","Gift of Mr, and Mrs. Nathan Gantcher",1934
1982.8.1.6,"Print, Photographic","Bravo, Manuel Alvarez",Tumba Reciente (Fresh Grave),"Bravo, Manuel Alvarez Tumba Reciente (Fresh Grave) Photography 1933","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Mr. and Mrs. Nathan Gantcher,1933
1982.8.1.7,"Print, Photographic","Bravo, Manuel Alvarez",Paisage Inventado (Invented Landscape),"Bravo, Manuel Alvarez Paisage Inventado (Invented Landscape) Photography","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Mr. and Mrs. Nathan Gantcher,
1982.8.4.2,"Print, Photographic","Friedlander, Lee","Lee Ave - Butte, Montana, 1970","Friedlander, Lee Lee Ave - Butte, Montana, 1970 Photography, black and white selenium toned print; printed on Dupont Veralure (VLTW); mounted on 615 GSM Imperial 300 lb. hand made paper 1970","Medford, Granoff Music Bldg., 20 Talbot Ave.",Mr. & Mrs. Nathan Gantcher,1970
1982.9.2,Vessel,Unknown,Ritual Vessel,"Unknown Ritual Vessel Ceramics, terracotta 7th-10th century A.D.","Medford, Aidekman Art Center, 15 South Campus Rd.",Mr. Philip Pearlstein,7th-10th century A.D.
1982.1,Painting,"Bernard, Emile","La Ribay, 1 May 1886","Emile Bernard La Ribay, 1 May 1886 oil on canvas 1886","Medford, Gifford House, 161 Packard Ave.",Gift of Robert and Ruth Remis,1886
1983.1.2.5,Cloth Fragment,Unknown,Fabric Fragment,"Unknown Fabric Fragment Textile, embroidered textile fragment 300-100 b.c.","Medford, Gifford House, 161 Packard Ave.",Esther Merrin,300-100 b.c.
<<<<<<< HEAD
1983.2.1,Print,"Picasso, Pablo",Meleager Kills the Calydonian Boar (from Ovids Metamorphoses),"Picasso, Pablo Meleager Kills the Calydonian Boar (from Ovids Metamorphoses) Graphic Arts, etching 1930","Medford, Gifford House, 161 Packard Ave.",Gift of Dr. Lawrence Dubin,1930
1983.2.2,Print,"Picasso, Pablo","The Daughters of Minyas Refuse to Acknowledge the God, Bacchus (from Ovids Metamorphoses)","Pablo Picasso The Daughters of Minyas Refuse to Acknowledge the God, Bacchus (from Ovids Metamorphoses) etching 1930","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. Lawrence Dubin,1930
1983.2.3,Print,"Picasso, Pablo",Deucalion and Pyrrha create a New Human Race (from Ovids Metamorphoses),"Picasso, Pablo Deucalion and Pyrrha create a New Human Race (from Ovids Metamorphoses) Graphic Arts, etching 1930","Medford, Gifford House, 161 Packard Ave.",Gift of Dr. Lawrence Dubin,1930
=======
1983.2.1,Print,"Picasso, Pablo",Meleager Kills the Calydonian Boar (from Ovidis iMetamorphosesi),"Picasso, Pablo Meleager Kills the Calydonian Boar (from Ovidis iMetamorphosesi) Graphic Arts, etching 1930","Medford, Gifford House, 161 Packard Ave.",Gift of Dr. Lawrence Dubin,1930
1983.2.2,Print,"Picasso, Pablo","The Daughters of Minyas Refuse to Acknowledge the God, Bacchus (from Ovidis iMetamorphosesi)","Pablo Picasso The Daughters of Minyas Refuse to Acknowledge the God, Bacchus (from Ovidis iMetamorphosesi) etching 1930","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. Lawrence Dubin,1930
1983.2.3,Print,"Picasso, Pablo",Deucalion and Pyrrha create a New Human Race (from Ovidis iMetamorphosesi),"Picasso, Pablo Deucalion and Pyrrha create a New Human Race (from Ovidis iMetamorphosesi) Graphic Arts, etching 1930","Medford, Gifford House, 161 Packard Ave.",Gift of Dr. Lawrence Dubin,1930
>>>>>>> 5e119d9936297da619bbfc6e90119ced8f5fdf51
1983.7.1,Painting,"Alcalay, Albert",Evolving Forms in Landscape,"Alcalay, Albert Evolving Forms in Landscape Painting, oil on canvas 1971","Medford, Packard Hall, 4 The Green",Dr. Saul Hirshberg,1971
1983.9,Sculpture,Unknown,Head of child,"Unknown Head of child Sculpture, marble 17th century CE","Medford, Cohen Auditorium, 15 South Campus Rd.",Gift of Jeremy Merrin,17th century CE
1983.11,Sculpture,Unknown artist,Standing Priest / Noble with Headdress (Aztec Stone Figure),Unknown artist Standing Priest / Noble with Headdress (Aztec Stone Figure) volcanic stone c. 1400 - 1520,"Medford, Aidekman Art Center, 15 South Campus Rd.",Mr. Seth Merrin,c. 1400 - 1520
1983.13,Painting,"Moore, Henry",Seated Mother with twins,"Moore, Henry Seated Mother with twins Graphic Arts, watercolor, gouache, pen and black ink on paper 1981","Medford, Gifford House, 161 Packard Ave.",Mr. and Mrs. Jeffrey Loria,1981
1984.4,Sculpture,"Nevelson, Louise",Untitled,"Nevelson, Louise Untitled, ca. 1962 Sculpture, gold paint on wood","Medford, Ballou Hall, 1 The Green, 2nd Fl",Edward Merrin,1962 (?)
1984.10.2,Painting,"Resnick, Milton",Straws II,"Resnick, Milton Straws II oil on canvas 1982",Fine Arts Enterprises,Mr. and Mrs. Nathan Gantcher,1982
1984.10.3,Painting,"De Kooning, Elaine",Bacchus #20,Elaine De Kooning Bacchus #20 acrylic and oil on canvas 1980,"Medford, Aidekman Art Center, 15 South Campus Rd.",Mr. & Mrs Nathan Gantcher,1980
1984.10.4,Drawing,"Gechtoff, Sonia",Small Sea Wall II,"Gechtoff, Sonia Small Sea Wall II Graphic Arts, acrylic and pencil on paper 1981","Medford, Gifford House, 161 Packard Ave.",Mr. and Mrs. Nathan Gantcher,1981
